"D_X","E850","SH2","SI","SIC","SIN","SIP","SLambda_0","Su","U:0","U:1","U:2","XI","XI_VS","XI_alpha","XPB","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","alphas","p_rgh","sourceXI_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5e-16,0.0523,0.00091371,0.20753,0.0018518,0.047928,0.014189,1.2539e-08,2.1686e-26,-3.2177e-13,-1.855e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000933,0.0015,0.000933,5e-06
2.5e-16,0.052306,0.00091241,0.20752,0.0018492,0.047931,0.01419,1.2539e-08,2.3067e-26,-3.1503e-13,-1.8476e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000936,0.0015,0.000936,5e-06
2.5e-16,0.052311,0.00091112,0.20751,0.0018465,0.047934,0.014191,1.2539e-08,2.4884e-26,-3.0739e-13,-1.8403e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000939,0.0015,0.000939,5e-06
2.5e-16,0.052315,0.00090982,0.2075,0.0018438,0.047937,0.014192,1.2539e-08,2.7136e-26,-2.9884e-13,-1.833e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000942,0.0015,0.000942,5e-06
2.5e-16,0.05232,0.00090852,0.20749,0.0018412,0.04794,0.014193,1.2539e-08,2.9388e-26,-2.9029e-13,-1.8257e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000945,0.0015,0.000945,5e-06
2.5e-16,0.052322,0.00090722,0.20748,0.0018385,0.047943,0.014194,1.2539e-08,3.2333e-26,-2.8252e-13,-1.8184e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000948,0.0015,0.000948,5e-06
2.5e-16,0.052324,0.00090592,0.20747,0.0018358,0.047946,0.014196,1.2539e-08,3.5278e-26,-2.7475e-13,-1.8112e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000951,0.0015,0.000951,5e-06
2.5e-16,0.052325,0.00090463,0.20746,0.0018332,0.047949,0.014197,1.2539e-08,3.6666e-26,-2.6843e-13,-1.8034e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000954,0.0015,0.000954,5e-06
2.5e-16,0.052324,0.00090333,0.20745,0.0018305,0.047952,0.014198,1.2539e-08,3.6497e-26,-2.6357e-13,-1.7953e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000957,0.0015,0.000957,5e-06
2.5e-16,0.052324,0.00090203,0.20744,0.0018278,0.047955,0.014199,1.2539e-08,3.6327e-26,-2.587e-13,-1.7871e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.00096,0.0015,0.00096,5e-06
2.5e-16,0.052319,0.00090073,0.20742,0.0018252,0.047958,0.0142,1.2539e-08,3.3334e-26,-2.5239e-13,-1.78e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000963,0.0015,0.000963,5e-06
2.5e-16,0.052315,0.00089943,0.20741,0.0018225,0.047961,0.014202,1.2539e-08,3.034e-26,-2.4608e-13,-1.7729e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000966,0.0015,0.000966,5e-06
2.5e-16,0.052309,0.00089814,0.2074,0.0018198,0.047964,0.014203,1.2539e-08,2.6758e-26,-2.3871e-13,-1.7663e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000969,0.0015,0.000969,5e-06
2.5e-16,0.0523,0.00089684,0.20739,0.0018172,0.047967,0.014204,1.2539e-08,2.2586e-26,-2.3027e-13,-1.7601e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000972,0.0015,0.000972,5e-06
2.5e-16,0.052291,0.00089554,0.20738,0.0018145,0.04797,0.014205,1.2539e-08,1.8414e-26,-2.2184e-13,-1.754e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000975,0.0015,0.000975,5e-06
2.5e-16,0.052277,0.00089424,0.20737,0.0018118,0.047973,0.014206,1.2539e-08,1.7305e-26,-2.1563e-13,-1.747e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000978,0.0015,0.000978,5e-06
2.5e-16,0.052262,0.00089295,0.20736,0.0018092,0.047976,0.014207,1.2539e-08,1.6196e-26,-2.0943e-13,-1.7399e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000981,0.0015,0.000981,5e-06
2.5e-16,0.052245,0.00089165,0.20735,0.0018065,0.047979,0.014209,1.2539e-08,1.5776e-26,-2.0376e-13,-1.7331e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000984,0.0015,0.000984,5e-06
2.5e-16,0.052225,0.00089035,0.20734,0.0018038,0.047982,0.01421,1.2539e-08,1.6047e-26,-1.9862e-13,-1.7265e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000987,0.0015,0.000987,5e-06
2.5e-16,0.052205,0.00088905,0.20733,0.0018012,0.047985,0.014211,1.2539e-08,1.6318e-26,-1.9349e-13,-1.7198e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.00099,0.0015,0.00099,5e-06
2.5e-16,0.052179,0.00088775,0.20731,0.0017985,0.047988,0.014212,1.2539e-08,1.6983e-26,-1.8688e-13,-1.7137e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000993,0.0015,0.000993,5e-06
2.5e-16,0.052153,0.00088646,0.2073,0.0017958,0.047991,0.014213,1.2539e-08,1.7649e-26,-1.8028e-13,-1.7076e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000996,0.0015,0.000996,5e-06
2.5e-16,0.052125,0.00088516,0.20729,0.0017932,0.047994,0.014215,1.2539e-08,1.9516e-26,-1.7373e-13,-1.7015e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.000999,0.0015,0.000999,5e-06
2.5e-16,0.052094,0.00088386,0.20728,0.0017905,0.047997,0.014216,1.2539e-08,2.2587e-26,-1.6724e-13,-1.6954e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001002,0.0015,0.001002,5e-06
2.5e-16,0.052064,0.00088256,0.20727,0.0017878,0.048,0.014217,1.2539e-08,2.5658e-26,-1.6075e-13,-1.6892e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001005,0.0015,0.001005,5e-06
2.5e-16,0.052032,0.00088126,0.20726,0.0017852,0.048003,0.014218,1.2539e-08,2.7551e-26,-1.5583e-13,-1.6829e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001008,0.0015,0.001008,5e-06
2.5e-16,0.051999,0.00087997,0.20725,0.0017825,0.048006,0.014219,1.2539e-08,2.9445e-26,-1.5091e-13,-1.6765e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001011,0.0015,0.001011,5e-06
2.5e-16,0.051967,0.00087867,0.20724,0.0017798,0.048009,0.01422,1.2539e-08,3.0404e-26,-1.463e-13,-1.6704e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001014,0.0015,0.001014,5e-06
2.5e-16,0.051936,0.00087737,0.20723,0.0017772,0.048012,0.014222,1.2539e-08,3.0428e-26,-1.42e-13,-1.6646e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001017,0.0015,0.001017,5e-06
2.5e-16,0.051904,0.00087607,0.20722,0.0017745,0.048015,0.014223,1.2539e-08,3.0452e-26,-1.377e-13,-1.6588e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.00102,0.0015,0.00102,5e-06
2.5e-16,0.051876,0.00087478,0.20721,0.0017718,0.048018,0.014224,1.2539e-08,2.73e-26,-1.3142e-13,-1.6537e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001023,0.0015,0.001023,5e-06
2.5e-16,0.051848,0.00087348,0.20719,0.0017692,0.048021,0.014225,1.2539e-08,2.4147e-26,-1.2515e-13,-1.6485e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001026,0.0015,0.001026,5e-06
2.5e-16,0.051822,0.00087218,0.20718,0.0017665,0.048024,0.014226,1.2539e-08,2.2231e-26,-1.1983e-13,-1.6429e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001029,0.0015,0.001029,5e-06
2.5e-16,0.0518,0.00087088,0.20717,0.0017639,0.048027,0.014228,1.2539e-08,2.155e-26,-1.1547e-13,-1.6367e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001032,0.0015,0.001032,5e-06
2.5e-16,0.051778,0.00086958,0.20716,0.0017612,0.04803,0.014229,1.2539e-08,2.0869e-26,-1.1111e-13,-1.6305e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001035,0.0015,0.001035,5e-06
2.5e-16,0.051763,0.00086829,0.20715,0.0017585,0.048033,0.01423,1.2539e-08,2.0611e-26,-1.068e-13,-1.6236e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001038,0.0015,0.001038,5e-06
2.5e-16,0.051749,0.00086699,0.20714,0.0017559,0.048036,0.014231,1.2539e-08,2.0352e-26,-1.0249e-13,-1.6167e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001041,0.0015,0.001041,5e-06
2.5e-16,0.051738,0.00086569,0.20713,0.0017532,0.048039,0.014232,1.2539e-08,1.8707e-26,-9.8363e-14,-1.6098e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001044,0.0015,0.001044,5e-06
2.5e-16,0.051732,0.00086439,0.20712,0.0017505,0.048042,0.014233,1.2539e-08,1.5674e-26,-9.4416e-14,-1.6028e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001047,0.0015,0.001047,5e-06
2.5e-16,0.051725,0.00086309,0.20711,0.0017479,0.048045,0.014235,1.2539e-08,1.2641e-26,-9.0469e-14,-1.5958e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.00105,0.0015,0.00105,5e-06
2.5e-16,0.051726,0.0008618,0.2071,0.0017452,0.048048,0.014236,1.2539e-08,1.3757e-26,-8.4744e-14,-1.5902e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001053,0.0015,0.001053,5e-06
2.5e-16,0.051726,0.0008605,0.20708,0.0017425,0.048051,0.014237,1.2539e-08,1.4873e-26,-7.9018e-14,-1.5846e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001056,0.0015,0.001056,5e-06
2.5e-16,0.05173,0.0008592,0.20707,0.0017399,0.048054,0.014238,1.2539e-08,1.5492e-26,-7.4036e-14,-1.5782e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001059,0.0015,0.001059,5e-06
2.5e-16,0.051737,0.0008579,0.20706,0.0017372,0.048057,0.014239,1.2539e-08,1.5613e-26,-6.9797e-14,-1.5712e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001062,0.0015,0.001062,5e-06
2.5e-16,0.051743,0.00085661,0.20705,0.0017345,0.04806,0.01424,1.2539e-08,1.5733e-26,-6.5558e-14,-1.5641e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001065,0.0015,0.001065,5e-06
2.5e-16,0.051754,0.00085531,0.20704,0.0017319,0.048063,0.014242,1.2539e-08,1.8073e-26,-6.1936e-14,-1.5577e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001068,0.0015,0.001068,5e-06
2.5e-16,0.051764,0.00085401,0.20703,0.0017292,0.048066,0.014243,1.2539e-08,2.0413e-26,-5.8313e-14,-1.5512e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001071,0.0015,0.001071,5e-06
2.5e-16,0.051775,0.00085271,0.20702,0.0017265,0.048069,0.014244,1.2539e-08,2.2343e-26,-5.4952e-14,-1.5443e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001074,0.0015,0.001074,5e-06
2.5e-16,0.051788,0.00085142,0.20701,0.0017239,0.048072,0.014245,1.2539e-08,2.3861e-26,-5.1854e-14,-1.5369e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001077,0.0015,0.001077,5e-06
2.5e-16,0.0518,0.00085012,0.207,0.0017212,0.048075,0.014246,1.2539e-08,2.538e-26,-4.8756e-14,-1.5296e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.00108,0.0015,0.00108,5e-06
2.5e-16,0.051813,0.00084882,0.20699,0.0017185,0.048078,0.014248,1.2539e-08,2.397e-26,-4.2886e-14,-1.5236e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001083,0.0015,0.001083,5e-06
2.5e-16,0.051825,0.00084752,0.20697,0.0017159,0.048081,0.014249,1.2539e-08,2.256e-26,-3.7017e-14,-1.5175e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001086,0.0015,0.001086,5e-06
2.5e-16,0.051837,0.00084622,0.20696,0.0017132,0.048084,0.01425,1.2539e-08,2.1409e-26,-3.2175e-14,-1.5105e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001089,0.0015,0.001089,5e-06
2.5e-16,0.051849,0.00084493,0.20695,0.0017106,0.048087,0.014251,1.2539e-08,2.0515e-26,-2.836e-14,-1.5026e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001092,0.0015,0.001092,5e-06
2.5e-16,0.051861,0.00084363,0.20694,0.0017079,0.04809,0.014252,1.2539e-08,1.9621e-26,-2.4545e-14,-1.4946e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001095,0.0015,0.001095,5e-06
2.5e-16,0.051871,0.00084233,0.20693,0.0017052,0.048093,0.014253,1.2539e-08,1.6793e-26,-2.1621e-14,-1.4873e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001098,0.0015,0.001098,5e-06
2.5e-16,0.051881,0.00084103,0.20692,0.0017026,0.048096,0.014255,1.2539e-08,1.3966e-26,-1.8696e-14,-1.48e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001101,0.0015,0.001101,5e-06
2.5e-16,0.051891,0.00083974,0.20691,0.0016999,0.048099,0.014256,1.2539e-08,1.2319e-26,-1.5837e-14,-1.4731e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001104,0.0015,0.001104,5e-06
2.5e-16,0.051899,0.00083844,0.2069,0.0016972,0.048102,0.014257,1.2539e-08,1.1853e-26,-1.3044e-14,-1.4666e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001107,0.0015,0.001107,5e-06
2.5e-16,0.051908,0.00083714,0.20689,0.0016946,0.048106,0.014258,1.2539e-08,1.1386e-26,-1.0251e-14,-1.4601e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.00111,0.0015,0.00111,5e-06
2.5e-16,0.051915,0.00083584,0.20688,0.0016919,0.048109,0.014259,1.2539e-08,1.4493e-26,-5.5531e-15,-1.4545e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001113,0.0015,0.001113,5e-06
2.5e-16,0.051922,0.00083454,0.20686,0.0016892,0.048112,0.014261,1.2539e-08,1.76e-26,-8.5578e-16,-1.4489e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001116,0.0015,0.001116,5e-06
2.5e-16,0.051927,0.00083325,0.20685,0.0016866,0.048115,0.014262,1.2539e-08,2.0067e-26,2.9463e-15,-1.4441e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001119,0.0015,0.001119,5e-06
2.5e-16,0.051932,0.00083195,0.20684,0.0016839,0.048118,0.014263,1.2539e-08,2.1894e-26,5.8532e-15,-1.4401e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001122,0.0015,0.001122,5e-06
2.5e-16,0.051936,0.00083065,0.20683,0.0016812,0.048121,0.014264,1.2539e-08,2.3722e-26,8.76e-15,-1.4361e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001125,0.0015,0.001125,5e-06
2.5e-16,0.051937,0.00082935,0.20682,0.0016786,0.048124,0.014265,1.2539e-08,2.2504e-26,1.0638e-14,-1.4296e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001128,0.0015,0.001128,5e-06
2.5e-16,0.051937,0.00082806,0.20681,0.0016759,0.048127,0.014266,1.2539e-08,2.1286e-26,1.2516e-14,-1.423e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001131,0.0015,0.001131,5e-06
2.5e-16,0.051935,0.00082676,0.2068,0.0016732,0.04813,0.014268,1.2539e-08,2.0506e-26,1.4231e-14,-1.4167e-12,0,5.053e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001134,0.0015,0.001134,5e-06
2.5e-16,0.051931,0.00082546,0.20679,0.0016706,0.048133,0.014269,1.2539e-08,2.0163e-26,1.5781e-14,-1.4106e-12,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001137,0.0015,0.001137,5e-06
2.5e-16,0.051927,0.00082416,0.20678,0.0016679,0.048136,0.01427,1.2539e-08,1.982e-26,1.7331e-14,-1.4045e-12,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.00114,0.0015,0.00114,5e-06
2.5e-16,0.051915,0.00082287,0.20677,0.0016653,0.048139,0.014271,1.2539e-08,1.8432e-26,1.3513e-14,-1.3947e-12,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001143,0.0015,0.001143,5e-06
2.5e-16,0.051904,0.00082157,0.20676,0.0016626,0.048142,0.014272,1.2539e-08,1.7043e-26,9.6953e-15,-1.385e-12,0,5.0529e-11,4.7224e-11,6.4466e-13,5.2493e-10,6.6971e-12,4.4609e-11,4.1691e-11,5.6913e-13,1,3,20.049,2.0205e-18,2.3078e-18,7.9109e-12,1,0.001146,0.0015,0.001146,5e-06
