,0,1,2,3,4,5,6,7,8,9,SSout,SACout,SICout,SH2out,SINout,SIPout,SIout,XPBout,XSout,XIout,time
15,395.9250116898266,394.528650844202,3.9272749965493115e-05,0.09234688910420893,99.23152599864382,19.866079609314585,150.04053468070305,258.6920187681737,100.59241510948148,100.11563133957124,395.9250116898266,394.528650844202,3.9272749965493115e-05,0.09234688910420893,99.23152599864382,19.866079609314585,150.04053468070305,258.6920187681737,100.59241510948148,100.11563133957124,0.03754693366708386
16,395.64773100192167,394.1576551548895,4.144965673523457e-05,0.09819522494609098,99.17930832788633,19.85697951765035,150.04324558135087,259.2826179619826,100.63290425095549,100.12336459583254,395.64773100192167,394.1576551548895,4.144965673523457e-05,0.09819522494609098,99.17930832788633,19.85697951765035,150.04324558135087,259.2826179619826,100.63290425095549,100.12336459583254,0.04005006257822278
17,395.36973695416646,393.7858706848731,4.3629325846328474e-05,0.10398673619287083,99.12696417020315,19.847857354637643,150.04595757463446,259.87464553519027,100.67351940768098,100.13110096900368,395.36973695416646,393.7858706848731,4.3629325846328474e-05,0.10398673619287083,99.12696417020315,19.847857354637643,150.04595757463446,259.87464553519027,100.67351940768098,100.13110096900368,0.0425531914893617
18,395.0910274710113,393.4132958355403,4.581169929879514e-05,0.10971877544549388,99.07449300020122,19.838713028618738,150.04867066395343,260.46810749505096,100.7142608797446,100.13884046878226,395.0910274710113,393.4132958355403,4.581169929879514e-05,0.10971877544549388,99.07449300020122,19.838713028618738,150.04867066395343,260.46810749505096,100.7142608797446,100.13884046878226,0.04505632040050063
19,394.81160046743224,393.039929002593,4.7996722184547555e-05,0.11538881897777784,99.02189430189632,19.82954644957688,150.05138485271524,261.06300973898453,100.75512896852064,100.14658310488898,394.81160046743224,393.039929002593,4.7996722184547555e-05,0.11538881897777784,99.02189430189632,19.82954644957688,150.05138485271524,261.06300973898453,100.75512896852064,100.14658310488898,0.04755944931163955
20,394.53145384903075,392.66576857622664,5.0184342632742734e-05,0.12099446457427077,98.9691675685497,19.82035752910776,150.05410014433582,261.6593580564849,100.79612397664613,100.1543288870677,394.53145384903075,392.66576857622664,5.0184342632742734e-05,0.12099446457427077,98.9691675685497,19.82035752910776,150.05410014433582,261.6593580564849,100.79612397664613,100.1543288870677,0.05006257822277847
21,394.25058551213095,392.29081294130526,5.23745117525305e-05,0.1265334292625601,98.91631230249507,19.811146180389386,150.0568165422389,262.25715813113817,100.8372462079965,100.16207782508573,394.25058551213095,392.29081294130526,5.23745117525305e-05,0.1265334292625601,98.91631230249507,19.811146180389386,150.0568165422389,262.25715813113817,100.8372462079965,100.16207782508573,0.0525657071339174
22,393.96899334387507,391.9150604775359,5.456718357365001e-05,0.13200354695816605,98.86332801495782,19.80191231815053,150.0595340498566,262.8564155427333,100.87849596766158,100.16982992873358,393.96899334387507,391.9150604775359,5.456718357365001e-05,0.13200354695816605,98.86332801495782,19.80191231815053,150.0595340498566,262.8564155427333,100.87849596766158,100.16982992873358,0.05506883604505632
23,393.68667522231976,391.5385095596397,5.6762314985315354e-05,0.13740276604011684,98.81021422586814,19.792655858638152,150.06225267062945,263.4571357694423,100.91987356192182,100.17758520782537,393.68667522231976,391.5385095596397,5.6762314985315354e-05,0.13740276604011684,98.81021422586814,19.792655858638152,150.06225267062945,263.4571357694423,100.91987356192182,100.17758520782537,0.057571964956195244
24,393.40362901657977,391.16115855755913,5.8959865674443135e-05,0.14272914690668828,98.75697046367934,19.78337671958569,150.06497240800581,264.0593241899439,100.96137929821755,100.18534367219856,393.40362901657977,391.16115855755913,5.8959865674443135e-05,0.14272914690668828,98.75697046367934,19.78337671958569,150.06497240800581,264.0593241899439,100.96137929821755,100.18534367219856,0.06007509386733417
