"D_X","E850","SI","SLambda_0","Su","U:0","U:1","U:2","XI","XI_VS","XPB","XPB_alpha","XS","XS_VS","XS_alpha","alpha.water","sourceXI_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5e-16,13.138,0.20733,9.703e-07,4.382e-23,1.4691e-11,3.1196e-10,0,5.3226e-10,4.9744e-10,4.8352e-08,6.1688e-10,2.1814e-09,2.0387e-09,2.7831e-11,1,9.8789e-17,6.515e-10,1,0.001122,0.0015,0.001122,5e-06
2.5e-16,13.188,0.20732,9.7589e-07,4.0366e-23,1.4772e-11,3.1065e-10,0,5.3399e-10,4.9906e-10,4.8636e-08,6.2051e-10,2.1919e-09,2.0485e-09,2.7965e-11,1,9.9265e-17,6.5528e-10,1,0.001125,0.0015,0.001125,5e-06
2.5e-16,13.232,0.20731,9.8232e-07,4.1676e-23,1.4885e-11,3.0921e-10,0,5.3616e-10,5.0108e-10,4.8962e-08,6.2466e-10,2.2044e-09,2.0602e-09,2.8124e-11,1,9.9829e-17,6.5963e-10,1,0.001128,0.0015,0.001128,5e-06
2.5e-16,13.277,0.2073,9.8874e-07,4.2986e-23,1.4998e-11,3.0777e-10,0,5.3832e-10,5.031e-10,4.9288e-08,6.2882e-10,2.2168e-09,2.0718e-09,2.8283e-11,1,1.0039e-16,6.6397e-10,1,0.001131,0.0015,0.001131,5e-06
2.5e-16,13.318,0.20728,9.9557e-07,4.2313e-23,1.5102e-11,3.0633e-10,0,5.4071e-10,5.0533e-10,4.9633e-08,6.3323e-10,2.2302e-09,2.0843e-09,2.8454e-11,1,1.01e-16,6.6858e-10,1,0.001134,0.0015,0.001134,5e-06
2.5e-16,13.357,0.20727,1.0028e-06,3.9657e-23,1.5195e-11,3.0489e-10,0,5.4331e-10,5.0777e-10,4.9999e-08,6.3789e-10,2.2446e-09,2.0978e-09,2.8637e-11,1,1.0165e-16,6.7346e-10,1,0.001137,0.0015,0.001137,5e-06
2.5e-16,13.395,0.20726,1.01e-06,3.7002e-23,1.5289e-11,3.0345e-10,0,5.4592e-10,5.1021e-10,5.0364e-08,6.4255e-10,2.259e-09,2.1112e-09,2.8821e-11,1,1.023e-16,6.7834e-10,1,0.00114,0.0015,0.00114,5e-06
2.5e-16,13.426,0.20725,1.018e-06,3.8192e-23,1.5605e-11,3.019e-10,0,5.4897e-10,5.1305e-10,5.0765e-08,6.4767e-10,2.2752e-09,2.1263e-09,2.9027e-11,1,1.0304e-16,6.837e-10,1,0.001143,0.0015,0.001143,5e-06
2.5e-16,13.457,0.20724,1.0259e-06,3.9382e-23,1.592e-11,3.0036e-10,0,5.5201e-10,5.159e-10,5.1167e-08,6.5279e-10,2.2913e-09,2.1414e-09,2.9233e-11,1,1.0377e-16,6.8907e-10,1,0.001146,0.0015,0.001146,5e-06
2.5e-16,13.485,0.20722,1.0342e-06,3.9359e-23,1.5917e-11,2.9884e-10,0,5.5526e-10,5.1893e-10,5.1582e-08,6.5809e-10,2.3083e-09,2.1573e-09,2.9449e-11,1,1.0453e-16,6.9462e-10,1,0.001149,0.0015,0.001149,5e-06
2.5e-16,13.508,0.20721,1.0427e-06,3.8124e-23,1.5594e-11,2.9737e-10,0,5.587e-10,5.2215e-10,5.2012e-08,6.6358e-10,2.326e-09,2.1738e-09,2.9675e-11,1,1.0534e-16,7.0038e-10,1,0.001152,0.0015,0.001152,5e-06
2.5e-16,13.532,0.2072,1.0512e-06,3.6889e-23,1.5271e-11,2.9589e-10,0,5.6215e-10,5.2537e-10,5.2442e-08,6.6906e-10,2.3437e-09,2.1904e-09,2.9901e-11,1,1.0614e-16,7.0614e-10,1,0.001155,0.0015,0.001155,5e-06
2.5e-16,13.548,0.20719,1.0602e-06,3.9499e-23,1.5456e-11,2.9475e-10,0,5.6591e-10,5.2889e-10,5.2891e-08,6.7479e-10,2.3625e-09,2.2079e-09,3.0141e-11,1,1.0699e-16,7.1215e-10,1,0.001158,0.0015,0.001158,5e-06
2.5e-16,13.564,0.20718,1.0691e-06,4.2109e-23,1.564e-11,2.936e-10,0,5.6968e-10,5.3241e-10,5.3339e-08,6.8051e-10,2.3813e-09,2.2255e-09,3.0381e-11,1,1.0784e-16,7.1816e-10,1,0.001161,0.0015,0.001161,5e-06
2.5e-16,13.577,0.20717,1.0781e-06,5.1162e-23,1.5815e-11,2.9213e-10,0,5.7356e-10,5.3603e-10,5.3791e-08,6.8628e-10,2.4004e-09,2.2434e-09,3.0625e-11,1,1.0871e-16,7.2422e-10,1,0.001164,0.0015,0.001164,5e-06
2.5e-16,13.586,0.20715,1.0871e-06,6.666e-23,1.5982e-11,2.9033e-10,0,5.7754e-10,5.3976e-10,5.4246e-08,6.9208e-10,2.4198e-09,2.2615e-09,3.0873e-11,1,1.0959e-16,7.3032e-10,1,0.001167,0.0015,0.001167,5e-06
2.5e-16,13.596,0.20714,1.0962e-06,8.2157e-23,1.6148e-11,2.8853e-10,0,5.8152e-10,5.4348e-10,5.4701e-08,6.9788e-10,2.4392e-09,2.2797e-09,3.112e-11,1,1.1047e-16,7.3642e-10,1,0.00117,0.0015,0.00117,5e-06
2.5e-16,13.599,0.20713,1.1051e-06,8.4265e-23,1.5658e-11,2.8738e-10,0,5.8558e-10,5.4727e-10,5.5148e-08,7.0359e-10,2.4586e-09,2.2977e-09,3.1367e-11,1,1.1134e-16,7.4243e-10,1,0.001173,0.0015,0.001173,5e-06
2.5e-16,13.603,0.20712,1.114e-06,8.6373e-23,1.5168e-11,2.8623e-10,0,5.8965e-10,5.5107e-10,5.5595e-08,7.0929e-10,2.4779e-09,2.3158e-09,3.1614e-11,1,1.1222e-16,7.4843e-10,1,0.001176,0.0015,0.001176,5e-06
2.5e-16,13.604,0.2071,1.1228e-06,8.686e-23,1.5276e-11,2.8468e-10,0,5.9367e-10,5.5484e-10,5.6031e-08,7.1485e-10,2.4969e-09,2.3336e-09,3.1856e-11,1,1.1308e-16,7.5428e-10,1,0.001179,0.0015,0.001179,5e-06
2.5e-16,13.603,0.20709,1.1312e-06,8.5726e-23,1.5982e-11,2.8272e-10,0,5.9767e-10,5.5857e-10,5.6456e-08,7.2027e-10,2.5155e-09,2.351e-09,3.2093e-11,1,1.1392e-16,7.5999e-10,1,0.001182,0.0015,0.001182,5e-06
2.5e-16,13.602,0.20708,1.1397e-06,8.4592e-23,1.6687e-11,2.8077e-10,0,6.0166e-10,5.623e-10,5.688e-08,7.2569e-10,2.5342e-09,2.3684e-09,3.2331e-11,1,1.1476e-16,7.657e-10,1,0.001185,0.0015,0.001185,5e-06
2.5e-16,13.597,0.20707,1.1475e-06,8.9672e-23,1.6845e-11,2.7872e-10,0,6.0544e-10,5.6583e-10,5.7269e-08,7.3064e-10,2.5514e-09,2.3845e-09,3.2551e-11,1,1.1554e-16,7.7092e-10,1,0.001188,0.0015,0.001188,5e-06
2.5e-16,13.593,0.20706,1.1553e-06,9.4753e-23,1.7004e-11,2.7668e-10,0,6.0921e-10,5.6936e-10,5.7657e-08,7.356e-10,2.5686e-09,2.4006e-09,3.2771e-11,1,1.1632e-16,7.7614e-10,1,0.001191,0.0015,0.001191,5e-06
2.5e-16,13.588,0.20705,1.1625e-06,1.1426e-22,1.7168e-11,2.752e-10,0,6.128e-10,5.7271e-10,5.8021e-08,7.4024e-10,2.5849e-09,2.4158e-09,3.2979e-11,1,1.1706e-16,7.8104e-10,1,0.001194,0.0015,0.001194,5e-06
2.5e-16,13.581,0.20703,1.1694e-06,1.4819e-22,1.7338e-11,2.743e-10,0,6.1622e-10,5.759e-10,5.8361e-08,7.4457e-10,2.6002e-09,2.4301e-09,3.3173e-11,1,1.1775e-16,7.8561e-10,1,0.001197,0.0015,0.001197,5e-06
2.5e-16,13.575,0.20702,1.1762e-06,1.8212e-22,1.7509e-11,2.734e-10,0,6.1963e-10,5.7909e-10,5.87e-08,7.4891e-10,2.6154e-09,2.4443e-09,3.3368e-11,1,1.1844e-16,7.9018e-10,1,0.0012,0.0015,0.0012,5e-06
2.5e-16,13.568,0.20701,1.1818e-06,1.9345e-22,1.7516e-11,2.7111e-10,0,6.2256e-10,5.8184e-10,5.8983e-08,7.5251e-10,2.6283e-09,2.4564e-09,3.3532e-11,1,1.1903e-16,7.9399e-10,1,0.001203,0.0015,0.001203,5e-06
2.5e-16,13.561,0.207,1.1875e-06,2.0478e-22,1.7522e-11,2.6882e-10,0,6.255e-10,5.8458e-10,5.9266e-08,7.5612e-10,2.6412e-09,2.4684e-09,3.3697e-11,1,1.1961e-16,7.978e-10,1,0.001206,0.0015,0.001206,5e-06
2.5e-16,13.554,0.20699,1.1926e-06,2.1874e-22,1.7428e-11,2.6698e-10,0,6.2818e-10,5.8708e-10,5.9519e-08,7.5935e-10,2.6528e-09,2.4792e-09,3.3845e-11,1,1.2013e-16,8.0121e-10,1,0.001209,0.0015,0.001209,5e-06
2.5e-16,13.547,0.20697,1.1971e-06,2.3534e-22,1.7232e-11,2.6558e-10,0,6.3058e-10,5.8933e-10,5.9742e-08,7.622e-10,2.6631e-09,2.4889e-09,3.3976e-11,1,1.206e-16,8.0422e-10,1,0.001212,0.0015,0.001212,5e-06
2.5e-16,13.54,0.20696,1.2016e-06,2.5194e-22,1.7036e-11,2.6419e-10,0,6.3299e-10,5.9158e-10,5.9965e-08,7.6504e-10,2.6734e-09,2.4985e-09,3.4108e-11,1,1.2107e-16,8.0723e-10,1,0.001215,0.0015,0.001215,5e-06
2.5e-16,13.534,0.20695,1.2048e-06,2.8008e-22,1.7185e-11,2.6292e-10,0,6.3482e-10,5.9329e-10,6.0128e-08,7.6712e-10,2.681e-09,2.5056e-09,3.4205e-11,1,1.2141e-16,8.0942e-10,1,0.001218,0.0015,0.001218,5e-06
2.5e-16,13.528,0.20694,1.2081e-06,3.0822e-22,1.7335e-11,2.6166e-10,0,6.3665e-10,5.95e-10,6.029e-08,7.6919e-10,2.6887e-09,2.5128e-09,3.4302e-11,1,1.2176e-16,8.1162e-10,1,0.001221,0.0015,0.001221,5e-06
2.5e-16,13.522,0.20693,1.2108e-06,3.0397e-22,1.7282e-11,2.6012e-10,0,6.3819e-10,5.9644e-10,6.0423e-08,7.7088e-10,2.6949e-09,2.5186e-09,3.4382e-11,1,1.2204e-16,8.134e-10,1,0.001224,0.0015,0.001224,5e-06
2.5e-16,13.517,0.20691,1.2128e-06,2.6732e-22,1.7027e-11,2.5831e-10,0,6.3944e-10,5.9761e-10,6.0525e-08,7.7218e-10,2.6999e-09,2.5233e-09,3.4446e-11,1,1.2226e-16,8.1478e-10,1,0.001227,0.0015,0.001227,5e-06
2.5e-16,13.512,0.2069,1.2149e-06,2.3067e-22,1.6773e-11,2.5651e-10,0,6.4069e-10,5.9877e-10,6.0627e-08,7.7348e-10,2.7048e-09,2.5279e-09,3.4509e-11,1,1.2249e-16,8.1617e-10,1,0.00123,0.0015,0.00123,5e-06
2.5e-16,13.508,0.20689,1.2159e-06,2.205e-22,1.6665e-11,2.5505e-10,0,6.414e-10,5.9944e-10,6.0675e-08,7.741e-10,2.7074e-09,2.5303e-09,3.4541e-11,1,1.226e-16,8.1683e-10,1,0.001233,0.0015,0.001233,5e-06
2.5e-16,13.504,0.20688,1.2169e-06,2.1033e-22,1.6557e-11,2.5359e-10,0,6.4212e-10,6.0011e-10,6.0724e-08,7.7472e-10,2.7099e-09,2.5326e-09,3.4573e-11,1,1.2272e-16,8.1749e-10,1,0.001236,0.0015,0.001236,5e-06
2.5e-16,13.5,0.20687,1.2175e-06,2.289e-22,1.6456e-11,2.5205e-10,0,6.4263e-10,6.0059e-10,6.0754e-08,7.7511e-10,2.7116e-09,2.5342e-09,3.4595e-11,1,1.2279e-16,8.179e-10,1,0.001239,0.0015,0.001239,5e-06
2.5e-16,13.497,0.20685,1.2178e-06,2.7622e-22,1.6364e-11,2.5041e-10,0,6.4294e-10,6.0088e-10,6.0767e-08,7.7527e-10,2.7125e-09,2.535e-09,3.4606e-11,1,1.2283e-16,8.1808e-10,1,0.001242,0.0015,0.001242,5e-06
2.5e-16,13.494,0.20684,1.218e-06,3.2353e-22,1.6271e-11,2.4878e-10,0,6.4325e-10,6.0116e-10,6.0779e-08,7.7543e-10,2.7133e-09,2.5358e-09,3.4617e-11,1,1.2287e-16,8.1825e-10,1,0.001245,0.0015,0.001245,5e-06
2.5e-16,13.491,0.20683,1.2179e-06,3.5991e-22,1.6165e-11,2.4722e-10,0,6.433e-10,6.0122e-10,6.0773e-08,7.7536e-10,2.7132e-09,2.5357e-09,3.4616e-11,1,1.2287e-16,8.1818e-10,1,0.001248,0.0015,0.001248,5e-06
2.5e-16,13.489,0.20682,1.2178e-06,3.9629e-22,1.6059e-11,2.4566e-10,0,6.4336e-10,6.0127e-10,6.0768e-08,7.7528e-10,2.7132e-09,2.5357e-09,3.4615e-11,1,1.2286e-16,8.1811e-10,1,0.001251,0.0015,0.001251,5e-06
2.5e-16,13.486,0.20681,1.2175e-06,4.1827e-22,1.5965e-11,2.4405e-10,0,6.4334e-10,6.0125e-10,6.0752e-08,7.7509e-10,2.7127e-09,2.5353e-09,3.461e-11,1,1.2284e-16,8.179e-10,1,0.001254,0.0015,0.001254,5e-06
2.5e-16,13.484,0.2068,1.217e-06,4.2585e-22,1.5884e-11,2.4238e-10,0,6.4324e-10,6.0116e-10,6.0727e-08,7.7477e-10,2.7119e-09,2.5345e-09,3.4599e-11,1,1.2281e-16,8.1757e-10,1,0.001257,0.0015,0.001257,5e-06
2.5e-16,13.481,0.20678,1.2165e-06,4.3343e-22,1.5803e-11,2.4071e-10,0,6.4314e-10,6.0106e-10,6.0702e-08,7.7445e-10,2.7111e-09,2.5337e-09,3.4588e-11,1,1.2277e-16,8.1724e-10,1,0.00126,0.0015,0.00126,5e-06
2.5e-16,13.478,0.20677,1.2156e-06,5.4218e-22,1.5771e-11,2.3912e-10,0,6.4283e-10,6.0078e-10,6.0655e-08,7.7384e-10,2.7092e-09,2.532e-09,3.4565e-11,1,1.2269e-16,8.1661e-10,1,0.001263,0.0015,0.001263,5e-06
2.5e-16,13.475,0.20676,1.2147e-06,6.5094e-22,1.5739e-11,2.3753e-10,0,6.4253e-10,6.0049e-10,6.0607e-08,7.7323e-10,2.7074e-09,2.5303e-09,3.4541e-11,1,1.226e-16,8.1597e-10,1,0.001266,0.0015,0.001266,5e-06
2.5e-16,13.472,0.20675,1.2136e-06,7.5636e-22,1.5742e-11,2.3596e-10,0,6.4215e-10,6.0014e-10,6.0554e-08,7.7255e-10,2.7053e-09,2.5283e-09,3.4515e-11,1,1.2251e-16,8.1526e-10,1,0.001269,0.0015,0.001269,5e-06
2.5e-16,13.469,0.20674,1.2125e-06,8.5845e-22,1.5779e-11,2.3442e-10,0,6.417e-10,5.9972e-10,6.0495e-08,7.7181e-10,2.7029e-09,2.5261e-09,3.4485e-11,1,1.224e-16,8.1448e-10,1,0.001272,0.0015,0.001272,5e-06
2.5e-16,13.465,0.20672,1.2113e-06,9.6053e-22,1.5816e-11,2.3288e-10,0,6.4124e-10,5.9929e-10,6.0437e-08,7.7107e-10,2.7006e-09,2.5239e-09,3.4454e-11,1,1.2229e-16,8.137e-10,1,0.001275,0.0015,0.001275,5e-06
2.5e-16,13.461,0.20671,1.2101e-06,8.1046e-22,1.5861e-11,2.3137e-10,0,6.4078e-10,5.9886e-10,6.0378e-08,7.7031e-10,2.6982e-09,2.5217e-09,3.4424e-11,1,1.2219e-16,8.1291e-10,1,0.001278,0.0015,0.001278,5e-06
2.5e-16,13.458,0.2067,1.209e-06,6.6039e-22,1.5905e-11,2.2986e-10,0,6.4031e-10,5.9842e-10,6.0319e-08,7.6956e-10,2.6958e-09,2.5195e-09,3.4394e-11,1,1.2208e-16,8.1212e-10,1,0.001281,0.0015,0.001281,5e-06
2.5e-16,13.454,0.20669,1.2078e-06,5.5582e-22,1.592e-11,2.2833e-10,0,6.3985e-10,5.9799e-10,6.026e-08,7.6881e-10,2.6935e-09,2.5173e-09,3.4364e-11,1,1.2197e-16,8.1134e-10,1,0.001284,0.0015,0.001284,5e-06
2.5e-16,13.45,0.20668,1.2066e-06,4.9675e-22,1.5905e-11,2.2677e-10,0,6.394e-10,5.9757e-10,6.0202e-08,7.6806e-10,2.6911e-09,2.5151e-09,3.4334e-11,1,1.2187e-16,8.1056e-10,1,0.001287,0.0015,0.001287,5e-06
2.5e-16,13.446,0.20667,1.2055e-06,4.3769e-22,1.5891e-11,2.2521e-10,0,6.3895e-10,5.9715e-10,6.0143e-08,7.6732e-10,2.6888e-09,2.5129e-09,3.4304e-11,1,1.2176e-16,8.0977e-10,1,0.00129,0.0015,0.00129,5e-06
2.5e-16,13.444,0.20665,1.2044e-06,4.6987e-22,1.5818e-11,2.2361e-10,0,6.3851e-10,5.9674e-10,6.0088e-08,7.666e-10,2.6866e-09,2.5108e-09,3.4276e-11,1,1.2166e-16,8.0903e-10,1,0.001293,0.0015,0.001293,5e-06
2.5e-16,13.441,0.20664,1.2033e-06,5.0205e-22,1.5746e-11,2.22e-10,0,6.3808e-10,5.9634e-10,6.0032e-08,7.6589e-10,2.6843e-09,2.5087e-09,3.4247e-11,1,1.2156e-16,8.0828e-10,1,0.001296,0.0015,0.001296,5e-06
2.5e-16,13.439,0.20663,1.2022e-06,5.3488e-22,1.5687e-11,2.204e-10,0,6.3766e-10,5.9595e-10,5.9978e-08,7.652e-10,2.6821e-09,2.5067e-09,3.4219e-11,1,1.2146e-16,8.0756e-10,1,0.001299,0.0015,0.001299,5e-06
2.5e-16,13.439,0.20662,1.2012e-06,5.6836e-22,1.5641e-11,2.1881e-10,0,6.3725e-10,5.9556e-10,5.9926e-08,7.6454e-10,2.68e-09,2.5047e-09,3.4192e-11,1,1.2136e-16,8.0686e-10,1,0.001302,0.0015,0.001302,5e-06
2.5e-16,13.438,0.20661,1.2001e-06,6.0184e-22,1.5595e-11,2.1723e-10,0,6.3684e-10,5.9518e-10,5.9874e-08,7.6388e-10,2.6779e-09,2.5027e-09,3.4165e-11,1,1.2127e-16,8.0617e-10,1,0.001305,0.0015,0.001305,5e-06
2.5e-16,13.441,0.20659,1.1992e-06,6.9214e-22,1.5622e-11,2.1572e-10,0,6.3644e-10,5.948e-10,5.9827e-08,7.6328e-10,2.6759e-09,2.5008e-09,3.4139e-11,1,1.2118e-16,8.0554e-10,1,0.001308,0.0015,0.001308,5e-06
2.5e-16,13.444,0.20658,1.1983e-06,7.8245e-22,1.5649e-11,2.1421e-10,0,6.3604e-10,5.9443e-10,5.978e-08,7.6268e-10,2.6739e-09,2.499e-09,3.4114e-11,1,1.2108e-16,8.0491e-10,1,0.001311,0.0015,0.001311,5e-06
2.5e-16,13.449,0.20657,1.1975e-06,8.1102e-22,1.5682e-11,2.1272e-10,0,6.3567e-10,5.9408e-10,5.9741e-08,7.6219e-10,2.6721e-09,2.4973e-09,3.4091e-11,1,1.21e-16,8.0439e-10,1,0.001314,0.0015,0.001314,5e-06
2.5e-16,13.457,0.20656,1.1969e-06,7.7785e-22,1.5721e-11,2.1125e-10,0,6.3533e-10,5.9376e-10,5.9711e-08,7.618e-10,2.6706e-09,2.4959e-09,3.4072e-11,1,1.2094e-16,8.0398e-10,1,0.001317,0.0015,0.001317,5e-06
2.5e-16,13.465,0.20655,1.1963e-06,7.4468e-22,1.5761e-11,2.0978e-10,0,6.3498e-10,5.9344e-10,5.9681e-08,7.6142e-10,2.6691e-09,2.4944e-09,3.4052e-11,1,1.2087e-16,8.0357e-10,1,0.00132,0.0015,0.00132,5e-06
2.5e-16,13.48,0.20653,1.1962e-06,8.227e-22,1.5726e-11,2.0828e-10,0,6.3478e-10,5.9326e-10,5.9677e-08,7.6136e-10,2.6685e-09,2.4939e-09,3.4045e-11,1,1.2084e-16,8.035e-10,1,0.001323,0.0015,0.001323,5e-06
2.5e-16,13.494,0.20652,1.1961e-06,9.0071e-22,1.5691e-11,2.0679e-10,0,6.3459e-10,5.9307e-10,5.9672e-08,7.6131e-10,2.6679e-09,2.4934e-09,3.4037e-11,1,1.2081e-16,8.0344e-10,1,0.001326,0.0015,0.001326,5e-06
2.5e-16,13.513,0.20651,1.1962e-06,9.5882e-22,1.5623e-11,2.0528e-10,0,6.3447e-10,5.9296e-10,5.9679e-08,7.614e-10,2.6677e-09,2.4932e-09,3.4035e-11,1,1.2081e-16,8.0353e-10,1,0.001329,0.0015,0.001329,5e-06
2.5e-16,13.535,0.2065,1.1965e-06,9.9701e-22,1.5523e-11,2.0374e-10,0,6.3443e-10,5.9293e-10,5.9698e-08,7.6164e-10,2.668e-09,2.4935e-09,3.4039e-11,1,1.2082e-16,8.0377e-10,1,0.001332,0.0015,0.001332,5e-06
2.5e-16,13.557,0.20649,1.1969e-06,1.0352e-21,1.5423e-11,2.0221e-10,0,6.344e-10,5.9289e-10,5.9717e-08,7.6188e-10,2.6683e-09,2.4937e-09,3.4042e-11,1,1.2083e-16,8.0402e-10,1,0.001335,0.0015,0.001335,5e-06
2.5e-16,13.588,0.20648,1.1979e-06,8.2445e-22,1.5336e-11,2.0067e-10,0,6.3451e-10,5.93e-10,5.9768e-08,7.6253e-10,2.6695e-09,2.4949e-09,3.4058e-11,1,1.2089e-16,8.0469e-10,1,0.001338,0.0015,0.001338,5e-06
2.5e-16,13.619,0.20646,1.1988e-06,6.1371e-22,1.525e-11,1.9913e-10,0,6.3462e-10,5.9311e-10,5.982e-08,7.6319e-10,2.6707e-09,2.496e-09,3.4074e-11,1,1.2094e-16,8.0536e-10,1,0.001341,0.0015,0.001341,5e-06
2.5e-16,13.654,0.20645,1.2004e-06,4.3463e-22,1.5189e-11,1.976e-10,0,6.3487e-10,5.9334e-10,5.9899e-08,7.642e-10,2.6729e-09,2.4981e-09,3.4102e-11,1,1.2104e-16,8.064e-10,1,0.001344,0.0015,0.001344,5e-06
2.5e-16,13.693,0.20644,1.2025e-06,2.8723e-22,1.5154e-11,1.9609e-10,0,6.3525e-10,5.9369e-10,6.0008e-08,7.6559e-10,2.6761e-09,2.501e-09,3.4142e-11,1,1.2119e-16,8.0783e-10,1,0.001347,0.0015,0.001347,5e-06
2.5e-16,13.733,0.20643,1.2046e-06,1.3982e-22,1.5119e-11,1.9457e-10,0,6.3563e-10,5.9404e-10,6.0116e-08,7.6697e-10,2.6793e-09,2.504e-09,3.4183e-11,1,1.2133e-16,8.0926e-10,1,0.00135,0.0015,0.00135,5e-06
2.5e-16,13.78,0.20642,1.2082e-06,1.6554e-22,1.5097e-11,1.9309e-10,0,6.3652e-10,5.9487e-10,6.03e-08,7.6931e-10,2.6854e-09,2.5098e-09,3.4261e-11,1,1.2161e-16,8.117e-10,1,0.001353,0.0015,0.001353,5e-06
2.5e-16,13.827,0.2064,1.2118e-06,1.9126e-22,1.5076e-11,1.9161e-10,0,6.374e-10,5.9571e-10,6.0484e-08,7.7166e-10,2.6916e-09,2.5155e-09,3.434e-11,1,1.2189e-16,8.1413e-10,1,0.001356,0.0015,0.001356,5e-06
2.5e-16,13.878,0.20639,1.2161e-06,2.5194e-22,1.5048e-11,1.9016e-10,0,6.3863e-10,5.9685e-10,6.0708e-08,7.7452e-10,2.6994e-09,2.5228e-09,3.4439e-11,1,1.2224e-16,8.1711e-10,1,0.001359,0.0015,0.001359,5e-06
2.5e-16,13.932,0.20638,1.2213e-06,3.4758e-22,1.5014e-11,1.8872e-10,0,6.4018e-10,5.983e-10,6.0972e-08,7.7789e-10,2.7089e-09,2.5317e-09,3.456e-11,1,1.2267e-16,8.2062e-10,1,0.001362,0.0015,0.001362,5e-06
2.5e-16,13.986,0.20637,1.2265e-06,4.4322e-22,1.4979e-11,1.8729e-10,0,6.4173e-10,5.9975e-10,6.1237e-08,7.8127e-10,2.7184e-09,2.5405e-09,3.4681e-11,1,1.231e-16,8.2414e-10,1,0.001365,0.0015,0.001365,5e-06
2.5e-16,14.045,0.20636,1.2334e-06,5.8837e-22,1.4957e-11,1.8591e-10,0,6.4395e-10,6.0182e-10,6.1587e-08,7.8573e-10,2.7312e-09,2.5526e-09,3.4845e-11,1,1.2368e-16,8.2879e-10,1,0.001368,0.0015,0.001368,5e-06
2.5e-16,14.104,0.20634,1.2403e-06,7.3351e-22,1.4936e-11,1.8452e-10,0,6.4617e-10,6.039e-10,6.1936e-08,7.9019e-10,2.7441e-09,2.5646e-09,3.501e-11,1,1.2427e-16,8.3344e-10,1,0.001371,0.0015,0.001371,5e-06
2.5e-16,14.165,0.20633,1.248e-06,8.3655e-22,1.4935e-11,1.8316e-10,0,6.4873e-10,6.0629e-10,6.2328e-08,7.9519e-10,2.7587e-09,2.5782e-09,3.5196e-11,1,1.2493e-16,8.3867e-10,1,0.001374,0.0015,0.001374,5e-06
2.5e-16,14.226,0.20632,1.2566e-06,8.9748e-22,1.4954e-11,1.8181e-10,0,6.5163e-10,6.09e-10,6.2763e-08,8.0074e-10,2.7751e-09,2.5935e-09,3.5405e-11,1,1.2567e-16,8.4446e-10,1,0.001377,0.0015,0.001377,5e-06
2.5e-16,14.287,0.20631,1.2651e-06,9.5842e-22,1.4973e-11,1.8046e-10,0,6.5454e-10,6.1172e-10,6.3198e-08,8.0629e-10,2.7915e-09,2.6088e-09,3.5614e-11,1,1.2641e-16,8.5025e-10,1,0.00138,0.0015,0.00138,5e-06
2.5e-16,14.349,0.2063,1.2753e-06,8.0078e-22,1.4997e-11,1.7911e-10,0,6.5811e-10,6.1506e-10,6.3712e-08,8.1285e-10,2.8112e-09,2.6273e-09,3.5865e-11,1,1.273e-16,8.5711e-10,1,0.001383,0.0015,0.001383,5e-06
2.5e-16,14.41,0.20629,1.2855e-06,6.4314e-22,1.5021e-11,1.7776e-10,0,6.6169e-10,6.184e-10,6.4227e-08,8.1941e-10,2.8309e-09,2.6457e-09,3.6117e-11,1,1.282e-16,8.6397e-10,1,0.001386,0.0015,0.001386,5e-06
2.5e-16,14.469,0.20627,1.2963e-06,5.4313e-22,1.5016e-11,1.7641e-10,0,6.6557e-10,6.2203e-10,6.4775e-08,8.2641e-10,2.8521e-09,2.6655e-09,3.6387e-11,1,1.2915e-16,8.7128e-10,1,0.001389,0.0015,0.001389,5e-06
2.5e-16,14.528,0.20626,1.3078e-06,5.0076e-22,1.4982e-11,1.7506e-10,0,6.6976e-10,6.2595e-10,6.5357e-08,8.3383e-10,2.8747e-09,2.6866e-09,3.6676e-11,1,1.3018e-16,8.7905e-10,1,0.001392,0.0015,0.001392,5e-06
2.5e-16,14.586,0.20625,1.3193e-06,4.5839e-22,1.4947e-11,1.7371e-10,0,6.7395e-10,6.2986e-10,6.5938e-08,8.4125e-10,2.8974e-09,2.7078e-09,3.6965e-11,1,1.312e-16,8.8681e-10,1,0.001395,0.0015,0.001395,5e-06
2.5e-16,14.639,0.20624,1.3317e-06,5.2274e-22,1.4838e-11,1.7238e-10,0,6.7863e-10,6.3423e-10,6.6568e-08,8.4928e-10,2.9222e-09,2.731e-09,3.7282e-11,1,1.3233e-16,8.9522e-10,1,0.001398,0.0015,0.001398,5e-06
2.5e-16,14.692,0.20623,1.3442e-06,5.8708e-22,1.4728e-11,1.7106e-10,0,6.8331e-10,6.386e-10,6.7198e-08,8.5732e-10,2.947e-09,2.7542e-09,3.7599e-11,1,1.3345e-16,9.0363e-10,1,0.001401,0.0015,0.001401,5e-06
2.5e-16,14.741,0.20621,1.3569e-06,5.8053e-22,1.4603e-11,1.6975e-10,0,6.8813e-10,6.4312e-10,6.7839e-08,8.655e-10,2.9725e-09,2.778e-09,3.7923e-11,1,1.3461e-16,9.122e-10,1,0.001404,0.0015,0.001404,5e-06
