"D_X","E850","SAC","SI","SIC","SIP","SS","XI_VS","XI_alpha","XPB","XPB_VS","XS_VS","alpha.water","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.5e-16,0.024157,0.78377,0.20545,0.0011258,0.014547,0.18457,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.4206,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001797,0.0015,0.001797,5e-06
2.5e-16,0.024166,0.78381,0.20544,0.001123,0.014548,0.18461,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.3912,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.0018,0.0015,0.0018,5e-06
2.5e-16,0.024174,0.78385,0.20543,0.0011203,0.01455,0.18465,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.3618,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001803,0.0015,0.001803,5e-06
2.5e-16,0.024183,0.78389,0.20541,0.0011175,0.014551,0.18469,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.3323,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001806,0.0015,0.001806,5e-06
2.5e-16,0.024191,0.78393,0.2054,0.0011148,0.014552,0.18473,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.3029,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001809,0.0015,0.001809,5e-06
2.5e-16,0.024197,0.78397,0.20538,0.001112,0.014553,0.18476,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.2735,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001812,0.0015,0.001812,5e-06
2.5e-16,0.024204,0.78401,0.20537,0.0011093,0.014554,0.1848,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.244,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001815,0.0015,0.001815,5e-06
2.5e-16,0.024208,0.78405,0.20536,0.0011065,0.014555,0.18484,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.2146,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001818,0.0015,0.001818,5e-06
2.5e-16,0.024212,0.78409,0.20534,0.0011037,0.014556,0.18488,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.1852,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001821,0.0015,0.001821,5e-06
2.5e-16,0.024214,0.78413,0.20533,0.001101,0.014557,0.18492,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.1557,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001824,0.0015,0.001824,5e-06
2.5e-16,0.024214,0.78418,0.20532,0.0010982,0.014559,0.18496,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.1263,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001827,0.0015,0.001827,5e-06
2.5e-16,0.024213,0.78422,0.2053,0.0010955,0.01456,0.18499,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.0969,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.00183,0.0015,0.00183,5e-06
2.5e-16,0.024207,0.78426,0.20529,0.0010927,0.014561,0.18503,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.0675,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001833,0.0015,0.001833,5e-06
2.5e-16,0.024202,0.7843,0.20528,0.0010899,0.014562,0.18507,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.038,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001836,0.0015,0.001836,5e-06
2.5e-16,0.024192,0.78434,0.20526,0.0010872,0.014563,0.18511,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,2.0086,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001839,0.0015,0.001839,5e-06
2.5e-16,0.02418,0.78438,0.20525,0.0010844,0.014564,0.18515,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,1.9792,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001842,0.0015,0.001842,5e-06
2.5e-16,0.024167,0.78442,0.20524,0.0010817,0.014565,0.18519,8.5867e-11,1.1722e-12,7.0046e-10,3.9351e-10,6.8644e-11,1,1.9497,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001845,0.0015,0.001845,5e-06
2.5e-16,0.024147,0.78446,0.20522,0.0010789,0.014566,0.18523,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.9203,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001848,0.0015,0.001848,5e-06
2.5e-16,0.024127,0.7845,0.20521,0.0010761,0.014568,0.18526,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.8909,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001851,0.0015,0.001851,5e-06
2.5e-16,0.024103,0.78454,0.20519,0.0010734,0.014569,0.1853,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.8614,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001854,0.0015,0.001854,5e-06
2.5e-16,0.024076,0.78458,0.20518,0.0010706,0.01457,0.18534,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.832,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001857,0.0015,0.001857,5e-06
2.5e-16,0.024048,0.78462,0.20517,0.0010679,0.014571,0.18538,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.8026,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.00186,0.0015,0.00186,5e-06
2.5e-16,0.024013,0.78466,0.20515,0.0010651,0.014572,0.18542,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.7732,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001863,0.0015,0.001863,5e-06
2.5e-16,0.023978,0.7847,0.20514,0.0010623,0.014573,0.18546,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.7437,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001866,0.0015,0.001866,5e-06
2.5e-16,0.02394,0.78474,0.20513,0.0010596,0.014574,0.1855,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.7143,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001869,0.0015,0.001869,5e-06
2.5e-16,0.023898,0.78478,0.20511,0.0010568,0.014576,0.18553,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.6849,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001872,0.0015,0.001872,5e-06
2.5e-16,0.023857,0.78482,0.2051,0.0010541,0.014577,0.18557,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.6554,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001875,0.0015,0.001875,5e-06
2.5e-16,0.02381,0.78486,0.20509,0.0010513,0.014578,0.18561,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.626,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001878,0.0015,0.001878,5e-06
2.5e-16,0.023763,0.7849,0.20507,0.0010486,0.014579,0.18565,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.5966,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001881,0.0015,0.001881,5e-06
2.5e-16,0.023714,0.78494,0.20506,0.0010458,0.01458,0.18569,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.5671,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001884,0.0015,0.001884,5e-06
2.5e-16,0.023663,0.78499,0.20504,0.001043,0.014581,0.18573,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.5377,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001887,0.0015,0.001887,5e-06
2.5e-16,0.023613,0.78503,0.20503,0.0010403,0.014582,0.18576,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.5083,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.00189,0.0015,0.00189,5e-06
2.5e-16,0.02356,0.78507,0.20502,0.0010375,0.014583,0.1858,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.4789,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001893,0.0015,0.001893,5e-06
2.5e-16,0.023508,0.78511,0.205,0.0010348,0.014585,0.18584,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.4494,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001896,0.0015,0.001896,5e-06
2.5e-16,0.023456,0.78515,0.20499,0.001032,0.014586,0.18588,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.42,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001899,0.0015,0.001899,5e-06
2.5e-16,0.023404,0.78519,0.20498,0.0010292,0.014587,0.18592,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.3906,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001902,0.0015,0.001902,5e-06
2.5e-16,0.023351,0.78523,0.20496,0.0010265,0.014588,0.18596,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.3611,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001905,0.0015,0.001905,5e-06
2.5e-16,0.023301,0.78527,0.20495,0.0010237,0.014589,0.186,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.3317,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001908,0.0015,0.001908,5e-06
2.5e-16,0.023252,0.78531,0.20494,0.001021,0.01459,0.18603,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.3023,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001911,0.0015,0.001911,5e-06
2.5e-16,0.023204,0.78535,0.20492,0.0010182,0.014591,0.18607,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.2728,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001914,0.0015,0.001914,5e-06
2.5e-16,0.023158,0.78539,0.20491,0.0010155,0.014592,0.18611,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.2434,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001917,0.0015,0.001917,5e-06
2.5e-16,0.023112,0.78543,0.2049,0.0010127,0.014594,0.18615,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.214,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.00192,0.0015,0.00192,5e-06
2.5e-16,0.023071,0.78547,0.20488,0.0010099,0.014595,0.18619,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.1846,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001923,0.0015,0.001923,5e-06
2.5e-16,0.023031,0.78551,0.20487,0.0010072,0.014596,0.18623,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.1551,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001926,0.0015,0.001926,5e-06
2.5e-16,0.022993,0.78555,0.20485,0.0010044,0.014597,0.18627,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.1257,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001929,0.0015,0.001929,5e-06
2.5e-16,0.022959,0.78559,0.20484,0.0010017,0.014598,0.1863,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.0963,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001932,0.0015,0.001932,5e-06
2.5e-16,0.022925,0.78563,0.20483,0.0009989,0.014599,0.18634,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.0668,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001935,0.0015,0.001935,5e-06
2.5e-16,0.022897,0.78567,0.20481,0.00099614,0.0146,0.18638,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.0374,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001938,0.0015,0.001938,5e-06
2.5e-16,0.02287,0.78571,0.2048,0.00099338,0.014601,0.18642,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,1.008,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001941,0.0015,0.001941,5e-06
2.5e-16,0.022846,0.78575,0.20479,0.00099063,0.014603,0.18646,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.97855,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001944,0.0015,0.001944,5e-06
2.5e-16,0.022826,0.7858,0.20477,0.00098787,0.014604,0.1865,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.94912,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001947,0.0015,0.001947,5e-06
2.5e-16,0.022805,0.78584,0.20476,0.00098511,0.014605,0.18653,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.91969,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.00195,0.0015,0.00195,5e-06
2.5e-16,0.022792,0.78588,0.20475,0.00098235,0.014606,0.18657,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.89026,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001953,0.0015,0.001953,5e-06
2.5e-16,0.022778,0.78592,0.20473,0.00097959,0.014607,0.18661,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.86083,20.049,3.3285e-18,1.1004e-17,1.6201e-18,1.1046e-11,1,0.001956,0.0015,0.001956,5e-06
2.5e-16,0.022767,0.78596,0.20472,0.00097683,0.014608,0.18665,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.8314,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001959,0.0015,0.001959,5e-06
2.5e-16,0.022759,0.786,0.2047,0.00097407,0.014609,0.18669,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.80197,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001962,0.0015,0.001962,5e-06
2.5e-16,0.022751,0.78604,0.20469,0.00097131,0.014611,0.18673,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.77254,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001965,0.0015,0.001965,5e-06
2.5e-16,0.022748,0.78608,0.20468,0.00096856,0.014612,0.18677,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.74311,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001968,0.0015,0.001968,5e-06
2.5e-16,0.022744,0.78612,0.20466,0.0009658,0.014613,0.1868,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.71368,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001971,0.0015,0.001971,5e-06
2.5e-16,0.022743,0.78616,0.20465,0.00096304,0.014614,0.18684,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.68425,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001974,0.0015,0.001974,5e-06
2.5e-16,0.022744,0.7862,0.20464,0.00096028,0.014615,0.18688,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.65482,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001977,0.0015,0.001977,5e-06
2.5e-16,0.022744,0.78624,0.20462,0.00095752,0.014616,0.18692,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.62539,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00198,0.0015,0.00198,5e-06
2.5e-16,0.022747,0.78628,0.20461,0.00095476,0.014617,0.18696,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.59596,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001983,0.0015,0.001983,5e-06
2.5e-16,0.022751,0.78632,0.2046,0.00095201,0.014618,0.187,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.56653,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001986,0.0015,0.001986,5e-06
2.5e-16,0.022754,0.78636,0.20458,0.00094925,0.01462,0.18703,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.5371,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001989,0.0015,0.001989,5e-06
2.5e-16,0.022759,0.7864,0.20457,0.00094649,0.014621,0.18707,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.50767,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001992,0.0015,0.001992,5e-06
2.5e-16,0.022764,0.78644,0.20456,0.00094373,0.014622,0.18711,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.47824,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001995,0.0015,0.001995,5e-06
2.5e-16,0.022769,0.78648,0.20454,0.00094097,0.014623,0.18715,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.44881,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.001998,0.0015,0.001998,5e-06
2.5e-16,0.022774,0.78652,0.20453,0.00093821,0.014624,0.18719,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.41938,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002001,0.0015,0.002001,5e-06
2.5e-16,0.022779,0.78656,0.20451,0.00093546,0.014625,0.18723,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.38995,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002004,0.0015,0.002004,5e-06
2.5e-16,0.022784,0.78661,0.2045,0.0009327,0.014626,0.18727,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.36052,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002007,0.0015,0.002007,5e-06
2.5e-16,0.022789,0.78665,0.20449,0.00092994,0.014627,0.1873,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.33109,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00201,0.0015,0.00201,5e-06
2.5e-16,0.022793,0.78669,0.20447,0.00092718,0.014629,0.18734,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.30166,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002013,0.0015,0.002013,5e-06
2.5e-16,0.022797,0.78673,0.20446,0.00092442,0.01463,0.18738,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.27223,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002016,0.0015,0.002016,5e-06
2.5e-16,0.022801,0.78677,0.20445,0.00092166,0.014631,0.18742,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.2428,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002019,0.0015,0.002019,5e-06
2.5e-16,0.022804,0.78681,0.20443,0.00091891,0.014632,0.18746,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.21337,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002022,0.0015,0.002022,5e-06
2.5e-16,0.022807,0.78685,0.20442,0.00091615,0.014633,0.1875,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.18394,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002025,0.0015,0.002025,5e-06
2.5e-16,0.022809,0.78689,0.20441,0.00091339,0.014634,0.18754,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.15451,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002028,0.0015,0.002028,5e-06
2.5e-16,0.022811,0.78693,0.20439,0.00091063,0.014635,0.18757,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.12508,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002031,0.0015,0.002031,5e-06
2.5e-16,0.022812,0.78697,0.20438,0.00090787,0.014636,0.18761,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.095646,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002034,0.0015,0.002034,5e-06
2.5e-16,0.022813,0.78701,0.20436,0.00090511,0.014638,0.18765,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.066218,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002037,0.0015,0.002037,5e-06
2.5e-16,0.022814,0.78705,0.20435,0.00090236,0.014639,0.18769,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.036787,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00204,0.0015,0.00204,5e-06
2.5e-16,0.022814,0.78709,0.20434,0.0008996,0.01464,0.18773,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,0.0073577,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002043,0.0015,0.002043,5e-06
2.5e-16,0.022815,0.78713,0.20432,0.00089684,0.014641,0.18777,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.022072,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002046,0.0015,0.002046,5e-06
2.5e-16,0.022815,0.78717,0.20431,0.00089408,0.014642,0.1878,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.051502,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002049,0.0015,0.002049,5e-06
2.5e-16,0.022815,0.78721,0.2043,0.00089132,0.014643,0.18784,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.080932,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002052,0.0015,0.002052,5e-06
2.5e-16,0.022815,0.78725,0.20428,0.00088857,0.014644,0.18788,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.11036,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002055,0.0015,0.002055,5e-06
2.5e-16,0.022816,0.78729,0.20427,0.00088581,0.014646,0.18792,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.13979,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002058,0.0015,0.002058,5e-06
2.5e-16,0.022817,0.78733,0.20425,0.00088305,0.014647,0.18796,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.16922,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002061,0.0015,0.002061,5e-06
2.5e-16,0.022818,0.78737,0.20424,0.00088029,0.014648,0.188,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.19865,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002064,0.0015,0.002064,5e-06
2.5e-16,0.02282,0.78741,0.20423,0.00087753,0.014649,0.18804,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.22808,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002067,0.0015,0.002067,5e-06
2.5e-16,0.022822,0.78745,0.20421,0.00087477,0.01465,0.18807,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.25751,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.00207,0.0015,0.00207,5e-06
2.5e-16,0.022824,0.7875,0.2042,0.00087202,0.014651,0.18811,8.5866e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.28694,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002073,0.0015,0.002073,5e-06
2.5e-16,0.022827,0.78754,0.20419,0.00086926,0.014652,0.18815,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.31637,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002076,0.0015,0.002076,5e-06
2.5e-16,0.02283,0.78758,0.20417,0.0008665,0.014653,0.18819,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.3458,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002079,0.0015,0.002079,5e-06
2.5e-16,0.022834,0.78762,0.20416,0.00086374,0.014655,0.18823,8.5867e-11,1.1722e-12,7.0046e-10,3.9352e-10,6.8644e-11,1,-0.37523,20.049,3.3285e-18,1.1004e-17,1.6202e-18,1.1046e-11,1,0.002082,0.0015,0.002082,5e-06
