"ALambda_0","D_X","E850","SAC","SI","SIC","SIP","SLambda_0","SS","U:0","U:1","U:2","XI_VS","XI_alpha","XPB","XPB_VS","XS","XS_VS","alpha.water","p","p_rgh","sourceXI_alpha","sourceXPB_alpha","sourceXS_alpha","sumParticulates","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2652e-08,2.5e-16,0.20127,0.78016,0.20166,0.0010114,0.014475,2.5353e-09,0.18978,8.5839e-14,1.0416e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.6567,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001671,0.0015,0.001671,5e-06
1.2652e-08,2.5e-16,0.20112,0.7802,0.20165,0.0010091,0.014476,2.5353e-09,0.1898,8.7535e-14,1.035e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.6272,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001674,0.0015,0.001674,5e-06
1.2652e-08,2.5e-16,0.201,0.78025,0.20165,0.0010069,0.014477,2.5353e-09,0.18982,8.9094e-14,1.0387e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.5978,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001677,0.0015,0.001677,5e-06
1.2652e-08,2.5e-16,0.20089,0.78029,0.20165,0.0010047,0.014478,2.5353e-09,0.18985,9.0652e-14,1.0424e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.5684,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00168,0.0015,0.00168,5e-06
1.2652e-08,2.5e-16,0.20084,0.78034,0.20164,0.0010024,0.014479,2.5353e-09,0.18987,9.1666e-14,1.0543e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.539,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001683,0.0015,0.001683,5e-06
1.2652e-08,2.5e-16,0.20079,0.78038,0.20164,0.0010002,0.014481,2.5353e-09,0.18989,9.2679e-14,1.0663e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.5095,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001686,0.0015,0.001686,5e-06
1.2652e-08,2.5e-16,0.20077,0.78043,0.20163,0.00099795,0.014482,2.5353e-09,0.18992,9.3546e-14,1.0653e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.4801,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001689,0.0015,0.001689,5e-06
1.2652e-08,2.5e-16,0.20077,0.78047,0.20163,0.00099571,0.014483,2.5353e-09,0.18994,9.4266e-14,1.0515e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.4507,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001692,0.0015,0.001692,5e-06
1.2652e-08,2.5e-16,0.20077,0.78052,0.20163,0.00099347,0.014484,2.5353e-09,0.18996,9.4986e-14,1.0377e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.4212,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001695,0.0015,0.001695,5e-06
1.2652e-08,2.5e-16,0.20081,0.78056,0.20162,0.00099123,0.014485,2.5353e-09,0.18999,9.6205e-14,1.043e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.3918,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001698,0.0015,0.001698,5e-06
1.2652e-08,2.5e-16,0.20084,0.78061,0.20162,0.00098899,0.014487,2.5353e-09,0.19001,9.7423e-14,1.0483e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.3624,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001701,0.0015,0.001701,5e-06
1.2652e-08,2.5e-16,0.20089,0.78065,0.20162,0.00098675,0.014488,2.5353e-09,0.19003,9.7742e-14,1.0695e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.3329,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001704,0.0015,0.001704,5e-06
1.2652e-08,2.5e-16,0.20094,0.7807,0.20161,0.00098451,0.014489,2.5353e-09,0.19005,9.716e-14,1.1066e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.3035,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001707,0.0015,0.001707,5e-06
1.2652e-08,2.5e-16,0.20099,0.78074,0.20161,0.00098227,0.01449,2.5353e-09,0.19008,9.6579e-14,1.1437e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.2741,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00171,0.0015,0.00171,5e-06
1.2652e-08,2.5e-16,0.20105,0.78078,0.2016,0.00098003,0.014491,2.5353e-09,0.1901,9.8047e-14,1.1399e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.2447,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001713,0.0015,0.001713,5e-06
1.2652e-08,2.5e-16,0.20111,0.78083,0.2016,0.00097779,0.014492,2.5353e-09,0.19012,9.9516e-14,1.1362e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.2152,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001716,0.0015,0.001716,5e-06
1.2652e-08,2.5e-16,0.20116,0.78087,0.2016,0.00097555,0.014494,2.5353e-09,0.19015,1.0105e-13,1.1273e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.1858,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001719,0.0015,0.001719,5e-06
1.2652e-08,2.5e-16,0.20121,0.78092,0.20159,0.00097331,0.014495,2.5353e-09,0.19017,1.0265e-13,1.1134e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.1564,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001722,0.0015,0.001722,5e-06
1.2652e-08,2.5e-16,0.20127,0.78096,0.20159,0.00097107,0.014496,2.5353e-09,0.19019,1.0425e-13,1.0995e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.1269,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001725,0.0015,0.001725,5e-06
1.2652e-08,2.5e-16,0.20131,0.78101,0.20159,0.00096883,0.014497,2.5353e-09,0.19022,1.0607e-13,1.1205e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.0975,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001728,0.0015,0.001728,5e-06
1.2652e-08,2.5e-16,0.20136,0.78105,0.20158,0.00096659,0.014498,2.5353e-09,0.19024,1.0789e-13,1.1416e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.0681,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001731,0.0015,0.001731,5e-06
1.2652e-08,2.5e-16,0.2014,0.7811,0.20158,0.00096435,0.0145,2.5353e-09,0.19026,1.1002e-13,1.1496e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.0386,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001734,0.0015,0.001734,5e-06
1.2652e-08,2.5e-16,0.20143,0.78114,0.20157,0.00096211,0.014501,2.5353e-09,0.19029,1.1247e-13,1.1446e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,3.0092,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001737,0.0015,0.001737,5e-06
1.2652e-08,2.5e-16,0.20147,0.78119,0.20157,0.00095987,0.014502,2.5353e-09,0.19031,1.1493e-13,1.1396e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.9798,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00174,0.0015,0.00174,5e-06
1.2652e-08,2.5e-16,0.2015,0.78123,0.20157,0.00095764,0.014503,2.5353e-09,0.19033,1.1368e-13,1.1531e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.9504,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001743,0.0015,0.001743,5e-06
1.2652e-08,2.5e-16,0.20153,0.78128,0.20156,0.0009554,0.014504,2.5353e-09,0.19036,1.1244e-13,1.1666e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.9209,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001746,0.0015,0.001746,5e-06
1.2652e-08,2.5e-16,0.20156,0.78132,0.20156,0.00095316,0.014505,2.5353e-09,0.19038,1.1128e-13,1.1823e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.8915,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001749,0.0015,0.001749,5e-06
1.2652e-08,2.5e-16,0.20159,0.78137,0.20156,0.00095092,0.014507,2.5353e-09,0.1904,1.1021e-13,1.2002e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.8621,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001752,0.0015,0.001752,5e-06
1.2652e-08,2.5e-16,0.20162,0.78141,0.20155,0.00094868,0.014508,2.5353e-09,0.19042,1.0913e-13,1.218e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.8326,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001755,0.0015,0.001755,5e-06
1.2652e-08,2.5e-16,0.20165,0.78146,0.20155,0.00094644,0.014509,2.5353e-09,0.19045,1.0895e-13,1.2071e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.8032,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001758,0.0015,0.001758,5e-06
1.2652e-08,2.5e-16,0.20168,0.7815,0.20154,0.0009442,0.01451,2.5353e-09,0.19047,1.0877e-13,1.1963e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.7738,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001761,0.0015,0.001761,5e-06
1.2652e-08,2.5e-16,0.20172,0.78155,0.20154,0.00094196,0.014511,2.5353e-09,0.19049,1.0866e-13,1.1909e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.7443,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001764,0.0015,0.001764,5e-06
1.2652e-08,2.5e-16,0.20177,0.78159,0.20154,0.00093972,0.014513,2.5353e-09,0.19052,1.086e-13,1.1911e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.7149,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001767,0.0015,0.001767,5e-06
1.2652e-08,2.5e-16,0.20181,0.78164,0.20153,0.00093748,0.014514,2.5353e-09,0.19054,1.0854e-13,1.1912e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.6855,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00177,0.0015,0.00177,5e-06
1.2652e-08,2.5e-16,0.20187,0.78168,0.20153,0.00093524,0.014515,2.5353e-09,0.19056,1.0702e-13,1.2127e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.6561,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001773,0.0015,0.001773,5e-06
1.2652e-08,2.5e-16,0.20193,0.78173,0.20153,0.000933,0.014516,2.5353e-09,0.19059,1.0551e-13,1.2341e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.6266,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001776,0.0015,0.001776,5e-06
1.2652e-08,2.5e-16,0.202,0.78177,0.20152,0.00093076,0.014517,2.5353e-09,0.19061,1.0391e-13,1.2502e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.5972,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001779,0.0015,0.001779,5e-06
1.2652e-08,2.5e-16,0.20207,0.78182,0.20152,0.00092852,0.014519,2.5353e-09,0.19063,1.0224e-13,1.2609e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.5678,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001782,0.0015,0.001782,5e-06
1.2652e-08,2.5e-16,0.20214,0.78186,0.20151,0.00092628,0.01452,2.5353e-09,0.19065,1.0057e-13,1.2716e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.5383,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001785,0.0015,0.001785,5e-06
1.2652e-08,2.5e-16,0.20223,0.78191,0.20151,0.00092404,0.014521,2.5353e-09,0.19068,1.0064e-13,1.2562e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.5089,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001788,0.0015,0.001788,5e-06
1.2652e-08,2.5e-16,0.20231,0.78195,0.20151,0.00092181,0.014522,2.5353e-09,0.1907,1.0071e-13,1.2408e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.4795,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001791,0.0015,0.001791,5e-06
1.2652e-08,2.5e-16,0.2024,0.782,0.2015,0.00091957,0.014523,2.5353e-09,0.19072,1.0034e-13,1.2323e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.45,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001794,0.0015,0.001794,5e-06
1.2652e-08,2.5e-16,0.20249,0.78204,0.2015,0.00091733,0.014524,2.5353e-09,0.19075,9.9542e-14,1.2307e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.4206,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001797,0.0015,0.001797,5e-06
1.2652e-08,2.5e-16,0.20258,0.78208,0.20149,0.00091509,0.014526,2.5353e-09,0.19077,9.8743e-14,1.2291e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.3912,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.0018,0.0015,0.0018,5e-06
1.2652e-08,2.5e-16,0.20266,0.78213,0.20149,0.00091285,0.014527,2.5353e-09,0.19079,9.9493e-14,1.2327e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.3618,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001803,0.0015,0.001803,5e-06
1.2652e-08,2.5e-16,0.20274,0.78217,0.20149,0.00091061,0.014528,2.5353e-09,0.19082,1.0024e-13,1.2362e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.3323,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001806,0.0015,0.001806,5e-06
1.2652e-08,2.5e-16,0.20282,0.78222,0.20148,0.00090837,0.014529,2.5353e-09,0.19084,1.0068e-13,1.2395e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.3029,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001809,0.0015,0.001809,5e-06
1.2652e-08,2.5e-16,0.20288,0.78226,0.20148,0.00090613,0.01453,2.5353e-09,0.19086,1.0082e-13,1.2427e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.2735,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001812,0.0015,0.001812,5e-06
1.2652e-08,2.5e-16,0.20294,0.78231,0.20148,0.00090389,0.014532,2.5353e-09,0.19089,1.0095e-13,1.2458e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.244,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001815,0.0015,0.001815,5e-06
1.2652e-08,2.5e-16,0.20297,0.78235,0.20147,0.00090165,0.014533,2.5353e-09,0.19091,1.0142e-13,1.2419e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.2146,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001818,0.0015,0.001818,5e-06
1.2652e-08,2.5e-16,0.20299,0.7824,0.20147,0.00089941,0.014534,2.5353e-09,0.19093,1.019e-13,1.2381e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.1852,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001821,0.0015,0.001821,5e-06
1.2652e-08,2.5e-16,0.20299,0.78244,0.20147,0.00089718,0.014535,2.5353e-09,0.19096,1.0294e-13,1.239e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.1557,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001824,0.0015,0.001824,5e-06
1.2652e-08,2.5e-16,0.20297,0.78249,0.20146,0.00089494,0.014536,2.5353e-09,0.19098,1.0454e-13,1.2447e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.1263,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001827,0.0015,0.001827,5e-06
1.2652e-08,2.5e-16,0.20294,0.78253,0.20146,0.0008927,0.014538,2.5353e-09,0.191,1.0614e-13,1.2504e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.0969,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00183,0.0015,0.00183,5e-06
1.2652e-08,2.5e-16,0.20285,0.78258,0.20145,0.00089046,0.014539,2.5353e-09,0.19102,1.0787e-13,1.2393e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.0675,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001833,0.0015,0.001833,5e-06
1.2652e-08,2.5e-16,0.20276,0.78262,0.20145,0.00088822,0.01454,2.5353e-09,0.19105,1.096e-13,1.2282e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.038,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001836,0.0015,0.001836,5e-06
1.2652e-08,2.5e-16,0.20263,0.78267,0.20145,0.00088598,0.014541,2.5353e-09,0.19107,1.1069e-13,1.2252e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,2.0086,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001839,0.0015,0.001839,5e-06
1.2652e-08,2.5e-16,0.20246,0.78271,0.20144,0.00088374,0.014542,2.5353e-09,0.19109,1.1115e-13,1.2304e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.9792,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001842,0.0015,0.001842,5e-06
1.2652e-08,2.5e-16,0.20229,0.78276,0.20144,0.0008815,0.014543,2.5353e-09,0.19112,1.1161e-13,1.2355e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.9497,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001845,0.0015,0.001845,5e-06
1.2652e-08,2.5e-16,0.20203,0.7828,0.20143,0.00087926,0.014545,2.5353e-09,0.19114,1.128e-13,1.2513e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.9203,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001848,0.0015,0.001848,5e-06
1.2652e-08,2.5e-16,0.20177,0.78285,0.20143,0.00087702,0.014546,2.5353e-09,0.19116,1.1398e-13,1.2671e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.8909,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001851,0.0015,0.001851,5e-06
1.2652e-08,2.5e-16,0.20147,0.78289,0.20143,0.00087479,0.014547,2.5353e-09,0.19119,1.1464e-13,1.2716e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.8614,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001854,0.0015,0.001854,5e-06
1.2652e-08,2.5e-16,0.20113,0.78294,0.20142,0.00087255,0.014548,2.5353e-09,0.19121,1.1476e-13,1.265e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.832,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001857,0.0015,0.001857,5e-06
1.2652e-08,2.5e-16,0.20078,0.78298,0.20142,0.00087031,0.014549,2.5353e-09,0.19123,1.1487e-13,1.2583e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.8026,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00186,0.0015,0.00186,5e-06
1.2652e-08,2.5e-16,0.20035,0.78303,0.20142,0.00086807,0.014551,2.5353e-09,0.19126,1.1476e-13,1.27e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.7732,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001863,0.0015,0.001863,5e-06
1.2652e-08,2.5e-16,0.19992,0.78307,0.20141,0.00086583,0.014552,2.5353e-09,0.19128,1.1465e-13,1.2817e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.7437,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001866,0.0015,0.001866,5e-06
1.2652e-08,2.5e-16,0.19945,0.78312,0.20141,0.00086359,0.014553,2.5353e-09,0.1913,1.1523e-13,1.2898e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.7143,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001869,0.0015,0.001869,5e-06
1.2652e-08,2.5e-16,0.19895,0.78316,0.2014,0.00086135,0.014554,2.5353e-09,0.19132,1.165e-13,1.2943e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.6849,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001872,0.0015,0.001872,5e-06
1.2652e-08,2.5e-16,0.19844,0.78321,0.2014,0.00085911,0.014555,2.5353e-09,0.19135,1.1777e-13,1.2988e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.6554,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001875,0.0015,0.001875,5e-06
1.2652e-08,2.5e-16,0.19787,0.78325,0.2014,0.00085687,0.014557,2.5353e-09,0.19137,1.1881e-13,1.2633e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.626,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001878,0.0015,0.001878,5e-06
1.2652e-08,2.5e-16,0.1973,0.78329,0.20139,0.00085463,0.014558,2.5353e-09,0.19139,1.1984e-13,1.2278e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.5966,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001881,0.0015,0.001881,5e-06
1.2652e-08,2.5e-16,0.19672,0.78334,0.20139,0.0008524,0.014559,2.5353e-09,0.19142,1.2228e-13,1.2028e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.5671,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001884,0.0015,0.001884,5e-06
1.2652e-08,2.5e-16,0.19611,0.78338,0.20139,0.00085016,0.01456,2.5353e-09,0.19144,1.2611e-13,1.1881e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.5377,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001887,0.0015,0.001887,5e-06
1.2652e-08,2.5e-16,0.1955,0.78343,0.20138,0.00084792,0.014561,2.5353e-09,0.19146,1.2994e-13,1.1735e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.5083,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.00189,0.0015,0.00189,5e-06
1.2652e-08,2.5e-16,0.19487,0.78347,0.20138,0.00084568,0.014562,2.5353e-09,0.19149,1.3495e-13,1.1593e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.4789,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001893,0.0015,0.001893,5e-06
1.2652e-08,2.5e-16,0.19425,0.78352,0.20137,0.00084344,0.014564,2.5353e-09,0.19151,1.3995e-13,1.145e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.4494,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001896,0.0015,0.001896,5e-06
1.2652e-08,2.5e-16,0.19362,0.78356,0.20137,0.0008412,0.014565,2.5353e-09,0.19153,1.4333e-13,1.1376e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.42,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001899,0.0015,0.001899,5e-06
1.2652e-08,2.5e-16,0.193,0.78361,0.20137,0.00083896,0.014566,2.5353e-09,0.19156,1.4507e-13,1.1369e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.3906,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001902,0.0015,0.001902,5e-06
1.2652e-08,2.5e-16,0.19237,0.78365,0.20136,0.00083672,0.014567,2.5353e-09,0.19158,1.4682e-13,1.1363e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.3611,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001905,0.0015,0.001905,5e-06
1.2652e-08,2.5e-16,0.19177,0.7837,0.20136,0.00083448,0.014568,2.5353e-09,0.1916,1.4723e-13,1.1439e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.3317,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001908,0.0015,0.001908,5e-06
1.2652e-08,2.5e-16,0.19118,0.78374,0.20136,0.00083225,0.01457,2.5353e-09,0.19162,1.4764e-13,1.1516e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.3023,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001911,0.0015,0.001911,5e-06
1.2652e-08,2.5e-16,0.1906,0.78379,0.20135,0.00083001,0.014571,2.5353e-09,0.19165,1.4692e-13,1.1526e-13,0,9.7053e-12,1.3249e-13,1.2086e-10,6.7899e-11,0,0,1,1.2728,20.049,1.2269e-18,1.4278e-17,0,1.6744e-12,1,0.001914,0.0015,0.001914,5e-06
